,School,Major,Batch,Sem1_courses,Sem1_grades,Sem2_courses,Sem2_grades,Sem3_courses,Sem3_grades,Sem4_courses,Sem4_grades,Sem5_courses,Sem5_grades,Sem6_courses,Sem6_grades,Sem7_courses,Sem7_grades,Sem8_courses,Sem8_grades
1039,School of Humanities & Soc Sci,SOC,2017,['CCC302'],['B'],['CCC704'],['A'],,,,,,,,,,,,
1040,School of Engineering,CSD,2017,['CCC704'],['A-'],"['CCC402', 'CCC103', 'CCC302', 'CCC510']","['A-', 'B', 'A-', 'B']",,,,,,,,,,,,
1041,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC414', 'CCC302', 'CCC402']","['A', 'A', 'A']",,,,,,,,,,,,
1042,School of Engineering,CSD,2017,"['CCC302', 'CCC627']","['A-', 'B']",['CCC704'],['B'],,,,,,,,,,,,
1043,School of Engineering,CHD,2017,"['CCC407', 'CCC302', 'CCC415']","['A-', 'A-', 'C']",['CCC704'],['A-'],,,,,,,,,,,,
1044,School of Humanities & Soc Sci,HIS,2017,['CCC302'],['C'],['CCC704'],['C'],,,,,,,,,,,,
1045,School of Engineering,CSD,2017,['CCC704'],['A-'],"['CCC628', 'CCC330', 'CCC402', 'CCC414', 'CCC620', 'CCC821']","['A', 'A-', 'A', 'A', 'A-', 'A']",,,,,,,,,,,,
1046,School of Engineering,CHD,2017,"['CCC302', 'CCC415']","['B', 'B-']",['CCC704'],['A-'],,,,,,,,,,,,
1047,School of Engineering,EED,2017,['CCC704'],['A-'],"['CCC625', 'CCC414']","['B', 'B']",,,,,,,,,,,,
1048,School of Humanities & Soc Sci,ECO,2017,"['CCC412', 'CCC801']","['B', 'B']",['CCC704'],['A'],,,,,,,,,,,,
1049,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC103', 'CCC302', 'CCC402']","['A-', 'A-', 'A-']",,,,,,,,,,,,
1050,School of Engineering,EED,2017,['CCC704'],['B-'],"['CCC302', 'CCC402', 'CCC801']","['A', 'A-', 'A']",,,,,,,,,,,,
1051,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC821', 'CCC403', 'CCC628']","['B', 'A', 'B-']",,,,,,,,,,,,
1052,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC402', 'CCC628']","['B', 'B']",,,,,,,,,,,,
1053,School of Engineering,CSD,2017,['CCC704'],['A'],"['CCC402', 'CCC628']","['B', 'B-']",,,,,,,,,,,,
1054,School of Natural Sciences,MAT,2017,"['CCC302', 'CCC801']","['B-', 'B-']",['CCC704'],['B-'],,,,,,,,,,,,
1055,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC628', 'CCC402', 'CCC302', 'CCC414']","['A-', 'A-', 'A', 'A']",,,,,,,,,,,,
1056,School of Mgnt & Entrepre,BMS,2017,"['CCC101', 'CCC302', 'CCC626', 'CCC805']","['B', 'B', 'C', 'B']",['CCC704'],['B'],,,,,,,,,,,,
1057,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC628', 'CCC402']","['B', 'A-']",,,,,,,,,,,,
1058,School of Engineering,CHD,2017,"['CCC302', 'CCC415', 'CCC407']","['A-', 'A-', 'B']",['CCC704'],['B'],,,,,,,,,,,,
1059,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC114']","['A-', 'B']",['CCC704'],['B'],,,,,,,,,,,,
1060,School of Engineering,MED,2017,['CCC704'],['B'],"['CCC821', 'CCC801', 'CCC402']","['B', 'B', 'B']",,,,,,,,,,,,
1061,School of Natural Sciences,PHY,2017,"['CCC101', 'CCC627']","['B', 'B-']",['CCC704'],['B-'],,,,,,,,,,,,
1062,School of Engineering,MED,2017,['CCC704'],['B-'],"['CCC628', 'CCC821', 'CCC402']","['A', 'B', 'A-']",,,,,,,,,,,,
1063,School of Natural Sciences,MAT,2017,"['CCC412', 'CCC801']","['A', 'A-']",['CCC704'],['B-'],,,,,,,,,,,,
1064,School of Engineering,MED,2017,['CCC704'],['B'],"['CCC821', 'CCC628', 'CCC402']","['B', 'A-', 'A']",,,,,,,,,,,,
1065,School of Engineering,EED,2017,"['CCC302', 'CCC704']","['A-', 'B-']","['CCC414', 'CCC402']","['B', 'B-']",,,,,,,,,,,,
1066,School of Engineering,CSD,2017,"['CCC407', 'CCC704']","['A-', 'B-']","['CCC402', 'CCC330']","['B-', 'B-']",,,,,,,,,,,,
1067,School of Natural Sciences,MAT,2017,"['CCC412', 'CCC801']","['A', 'B']","['CCC821', 'CCC704']","['B-', 'A']",,,,,,,,,,,,
1068,School of Humanities & Soc Sci,SOC,2017,"['CCC407', 'CCC302']","['C-', 'B']",['CCC704'],['B-'],,,,,,,,,,,,
1069,School of Humanities & Soc Sci,ENG,2017,"['CCC330', 'CCC302']","['A', 'A']",['CCC704'],['B-'],,,,,,,,,,,,
1070,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC412']","['A', 'A-']",['CCC704'],['B-'],,,,,,,,,,,,
1071,School of Engineering,ECE,2017,"['CCC407', 'CCC704', 'CCC704']","['A-', 'B-', 'B-']","['CCC302', 'CCC402', 'CCC602']","['A-', 'A-', 'B']",,,,,,,,,,,,
1072,School of Engineering,MED,2017,['CCC704'],['B'],"['CCC414', 'CCC402']","['A', 'B']",,,,,,,,,,,,
1073,School of Engineering,ECE,2017,['CCC704'],['A'],"['CCC302', 'CCC402']","['A-', 'A-']",,,,,,,,,,,,
1074,School of Engineering,ECE,2017,"['CCC302', 'CCC407', 'CCC415']","['A', 'A-', 'B-']",['CCC704'],['A-'],,,,,,,,,,,,
1075,School of Natural Sciences,MAT,2017,"['CCC627', 'CCC801']","['B', 'B-']",['CCC704'],['B'],,,,,,,,,,,,
1076,School of Engineering,CHD,2017,['CCC302'],['A-'],['CCC704'],['B'],,,,,,,,,,,,
1077,School of Engineering,CSD,2017,"['CCC302', 'CCC704']","['A-', 'B']","['CCC227', 'CCC330', 'CCC821']","['B-', 'B', 'A-']",,,,,,,,,,,,
1078,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC302', 'CCC402']","['B', 'B-']",,,,,,,,,,,,
1079,School of Engineering,ECE,2017,['CCC704'],['B'],['CCC302'],['B'],,,,,,,,,,,,
1080,School of Natural Sciences,PHY,2017,['CCC101'],['C-'],['CCC704'],['B'],,,,,,,,,,,,
1081,School of Humanities & Soc Sci,ECO,2017,"['CCC626', 'CCC801']","['B-', 'B-']",['CCC704'],['B'],,,,,,,,,,,,
1082,School of Mgnt & Entrepre,BMS,2017,"['CCC101', 'CCC805', 'CCC302', 'CCC412']","['B', 'B', 'A', 'B']",['CCC704'],['B'],,,,,,,,,,,,
1083,School of Engineering,CSD,2017,"['CCC704', 'CCC302']","['A-', 'A-']","['CCC805', 'CCC510']","['A', 'A-']",,,,,,,,,,,,
1084,School of Engineering,CHD,2017,"['CCC407', 'CCC302', 'CCC627']","['B', 'A-', 'B']",['CCC704'],['A'],,,,,,,,,,,,
1085,School of Natural Sciences,BIO,2017,['CCC302'],['A-'],"['CCC414', 'CCC704']","['B', 'B']",,,,,,,,,,,,
1086,School of Humanities & Soc Sci,HIS,2017,"['CCC822', 'CCC302']","['C', 'A-']",['CCC704'],['A'],,,,,,,,,,,,
1087,School of Humanities & Soc Sci,SOC,2017,"['CCC302', 'CCC822']","['B-', 'B-']","['CCC704', 'CCC312']","['B', 'B']",,,,,,,,,,,,
1088,School of Natural Sciences,CHY,2017,['CCC704'],['B'],"['CCC402', 'CCC115']","['A-', 'B-']",,,,,,,,,,,,
1089,School of Engineering,EED,2017,['CCC704'],['B'],"['CCC319', 'CCC628']","['A', 'B-']",,,,,,,,,,,,
1090,School of Engineering,MED,2017,['CCC704'],['A'],"['CCC402', 'CCC302']","['A', 'A-']",,,,,,,,,,,,
1091,School of Engineering,MED,2017,['CCC704'],['B'],"['CCC402', 'CCC625']","['B', 'B-']",,,,,,,,,,,,
1092,School of Engineering,EED,2017,['CCC704'],['A'],"['CCC628', 'CCC414', 'CCC402']","['A', 'A-', 'A']",,,,,,,,,,,,
1093,School of Engineering,ECE,2017,['CCC704'],['A-'],"['CCC302', 'CCC402']","['A', 'A']",,,,,,,,,,,,
1094,School of Engineering,CHD,2017,"['CCC407', 'CCC415', 'CCC302']","['A-', 'B-', 'B-']",['CCC704'],['A'],,,,,,,,,,,,
1095,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC628', 'CCC414']","['B', 'B']",,,,,,,,,,,,
1096,School of Engineering,EED,2017,['CCC704'],['B-'],"['CCC402', 'CCC414']","['A-', 'A']",,,,,,,,,,,,
1097,School of Mgnt & Entrepre,BMS,2017,"['CCC101', 'CCC626', 'CCC805', 'CCC412']","['A-', 'B-', 'B', 'C']","['CCC224', 'CCC704']","['B', 'B-']",,,,,,,,,,,,
1098,School of Engineering,EED,2017,['CCC704'],['B-'],"['CCC402', 'CCC330', 'CCC414', 'CCC629']","['B-', 'C', 'B', 'B']",,,,,,,,,,,,
1099,School of Engineering,CED,2017,['CCC302'],['A-'],"['CCC402', 'CCC704', 'CCC801']","['B-', 'A', 'A-']",,,,,,,,,,,,
1100,School of Engineering,ECE,2017,['CCC704'],['B-'],"['CCC302', 'CCC402', 'CCC821', 'CCC414']","['A-', 'B', 'B', 'B']",,,,,,,,,,,,
1101,School of Natural Sciences,BIO,2017,['CCC302'],['B'],['CCC704'],['A-'],,,,,,,,,,,,
1102,School of Mgnt & Entrepre,BMS,2017,"['CCC704', 'CCC625', 'CCC101', 'CCC805']","['A-', 'B', 'B', 'A-']","['CCC704', 'CCC402', 'CCC311']","['A', 'B', 'B']",,,,,,,,,,,,
1103,School of Natural Sciences,BIO,2017,"['CCC412', 'CCC302']","['A', 'A-']","['CCC229', 'CCC704']","['A', 'A']",,,,,,,,,,,,
1104,School of Humanities & Soc Sci,ECO,2017,"['CCC302', 'CCC801']","['F', 'B-']",['CCC704'],['A'],,,,,,,,,,,,
1105,School of Humanities & Soc Sci,HIS,2017,['CCC302'],['A-'],['CCC704'],['B-'],,,,,,,,,,,,
1106,School of Engineering,CHD,2017,"['CCC415', 'CCC407', 'CCC302']","['A-', 'A', 'A-']",['CCC704'],['A-'],,,,,,,,,,,,
1107,School of Humanities & Soc Sci,SOC,2017,"['CCC302', 'CCC407']","['A-', 'B']",['CCC704'],['B'],,,,,,,,,,,,
1108,School of Mgnt & Entrepre,BMS,2017,"['CCC805', 'CCC101', 'CCC412']","['B', 'A-', 'B']",['CCC704'],['B'],,,,,,,,,,,,
1109,School of Natural Sciences,PHY,2017,"['CCC627', 'CCC101']","['B', 'A']",['CCC704'],['B'],,,,,,,,,,,,
1110,School of Engineering,MED,2017,['CCC704'],['B'],"['CCC302', 'CCC805', 'CCC821', 'CCC801']","['A-', 'A', 'B', 'A']",,,,,,,,,,,,
1111,School of Engineering,CED,2017,"['CCC302', 'CCC710']","['B', 'B']","['CCC704', 'CCC414']","['A-', 'A-']",,,,,,,,,,,,
1112,School of Natural Sciences,PHY,2017,"['CCC101', 'CCC302', 'CCC407']","['A', 'A-', 'B']",['CCC704'],['A'],,,,,,,,,,,,
1113,School of Engineering,ECE,2017,['CCC704'],['A-'],"['CCC302', 'CCC414', 'CCC402', 'CCC628']","['A-', 'B', 'A-', 'B']",,,,,,,,,,,,
1114,School of Humanities & Soc Sci,SOC,2017,"['CCC302', 'CCC407']","['B', 'B']",['CCC704'],['A-'],,,,,,,,,,,,
1115,School of Engineering,ECE,2017,"['CCC704', 'CCC302']","['B-', 'B-']","['CCC402', 'CCC628', 'CCC821']","['A-', 'A', 'A']",,,,,,,,,,,,
1116,School of Natural Sciences,PHY,2017,"['CCC101', 'CCC412']","['A', 'A']",['CCC704'],['A-'],,,,,,,,,,,,
1117,School of Natural Sciences,BIO,2017,['CCC302'],['B'],"['CCC704', 'CCC409']","['B', 'A-']",,,,,,,,,,,,
1118,School of Engineering,MED,2017,['CCC704'],['B'],"['CCC402', 'CCC628']","['A-', 'B-']",,,,,,,,,,,,
1119,School of Engineering,MED,2017,['CCC704'],['A-'],"['CCC302', 'CCC215']","['A-', 'C-']",,,,,,,,,,,,
1120,School of Engineering,MED,2017,"['CCC704', 'CCC624']","['A-', 'A-']","['CCC302', 'CCC628', 'CCC402']","['A-', 'B', 'B']",,,,,,,,,,,,
1121,School of Engineering,CED,2017,"['CCC626', 'CCC704']","['B-', 'B']","['CCC402', 'CCC625', 'CCC821']","['A-', 'B', 'A-']",,,,,,,,,,,,
1122,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC625', 'CCC414', 'CCC821', 'CCC628']","['B-', 'A-', 'A', 'A']",,,,,,,,,,,,
1123,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC627']","['B', 'B-']","['CCC704', 'CCC409']","['B-', 'F']",,,,,,,,,,,,
1124,School of Mgnt & Entrepre,BMS,2017,"['CCC101', 'CCC805', 'CCC626']","['B', 'A-', 'B']","['CCC312', 'CCC704', 'CCC311']","['A', 'A-', 'A']",,,,,,,,,,,,
1125,School of Engineering,EED,2017,['CCC704'],['B'],"['CCC302', 'CCC312', 'CCC319']","['A-', 'B', 'A-']",,,,,,,,,,,,
1126,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC402', 'CCC103', 'CCC302', 'CCC628']","['B', 'A', 'A-', 'B']",,,,,,,,,,,,
1127,School of Humanities & Soc Sci,ENG,2017,"['CCC822', 'CCC302']","['A-', 'A']",['CCC704'],['B'],,,,,,,,,,,,
1128,School of Engineering,CSD,2017,"['CCC302', 'CCC704']","['A-', 'B']","['CCC402', 'CCC330', 'CCC628']","['B', 'B-', 'A-']",,,,,,,,,,,,
1129,School of Engineering,CHD,2017,"['CCC302', 'CCC407', 'CCC415']","['B', 'B', 'B']",['CCC704'],['B'],,,,,,,,,,,,
1130,School of Engineering,EED,2017,['CCC704'],['B'],"['CCC319', 'CCC312', 'CCC103', 'CCC302']","['A', 'A-', 'A', 'B']",,,,,,,,,,,,
1131,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC628', 'CCC402']","['B', 'B-']",,,,,,,,,,,,
1132,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC801', 'CCC402', 'CCC302']","['A-', 'A-', 'A-']",,,,,,,,,,,,
1133,School of Engineering,MED,2017,['CCC704'],['A-'],"['CCC512', 'CCC402', 'CCC302']","['B', 'A-', 'A']",,,,,,,,,,,,
1134,School of Natural Sciences,CHY,2017,['CCC704'],['B-'],['CCC302'],['A-'],,,,,,,,,,,,
1135,School of Engineering,MED,2017,['CCC704'],['B-'],"['CCC215', 'CCC628']","['C', 'A-']",,,,,,,,,,,,
1136,School of Engineering,CED,2017,"['CCC704', 'CCC624']","['B', 'B']","['CCC402', 'CCC319', 'CCC414', 'CCC620']","['A-', 'A-', 'A-', 'B']",,,,,,,,,,,,
1137,School of Natural Sciences,BIO,2017,['CCC302'],['A-'],['CCC704'],['B'],,,,,,,,,,,,
1138,School of Natural Sciences,PHY,2017,"['CCC704', 'CCC626']","['B-', 'C']","['CCC227', 'CCC402']","['B-', 'A-']",,,,,,,,,,,,
1139,School of Engineering,CSD,2017,"['CCC624', 'CCC704', 'CCC312']","['A', 'A', 'A']","['CCC821', 'CCC805', 'CCC628']","['A', 'A-', 'A-']",,,,,,,,,,,,
1140,School of Natural Sciences,PHY,2017,['CCC704'],['B'],['CCC227'],['A-'],,,,,,,,,,,,
1141,School of Natural Sciences,PHY,2017,"['CCC114', 'CCC624', 'CCC101']","['C', 'A-', 'B']",['CCC704'],['B'],,,,,,,,,,,,
1142,School of Engineering,ECE,2017,['CCC704'],['B-'],"['CCC302', 'CCC402']","['A-', 'B']",,,,,,,,,,,,
1143,School of Engineering,EED,2017,['CCC704'],['B'],"['CCC330', 'CCC402']","['B', 'C']",,,,,,,,,,,,
1144,School of Humanities & Soc Sci,ENG,2017,"['CCC822', 'CCC302']","['A-', 'A']",['CCC704'],['A-'],,,,,,,,,,,,
1145,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC302', 'CCC402']","['A-', 'B']",,,,,,,,,,,,
1146,School of Engineering,ECE,2017,"['CCC704', 'CCC626']","['B', 'B-']","['CCC414', 'CCC628', 'CCC402']","['B', 'B', 'B']",,,,,,,,,,,,
1147,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC627']","['B', 'B']","['CCC704', 'CCC805', 'CCC224']","['B', 'C-', 'B']",,,,,,,,,,,,
1148,School of Humanities & Soc Sci,ENG,2017,"['CCC627', 'CCC302']","['B-', 'B']",['CCC704'],['B-'],,,,,,,,,,,,
1149,School of Humanities & Soc Sci,HIS,2017,['CCC302'],['B'],['CCC704'],['B-'],,,,,,,,,,,,
1150,School of Humanities & Soc Sci,ECO,2017,"['CCC412', 'CCC801']","['B', 'B-']","['CCC704', 'CCC805']","['B-', 'C-']",,,,,,,,,,,,
1151,School of Engineering,MED,2017,['CCC704'],['B'],"['CCC402', 'CCC628']","['A-', 'B-']",,,,,,,,,,,,
1152,School of Natural Sciences,BIO,2017,['CCC302'],['A'],"['CCC704', 'CCC312']","['A-', 'A']",,,,,,,,,,,,
1153,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC415']","['B-', 'C']",['CCC704'],['B'],,,,,,,,,,,,
1154,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC415']","['B-', 'F']",['CCC704'],['B'],,,,,,,,,,,,
1155,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC801', 'CCC625', 'CCC402', 'CCC302']","['A-', 'B-', 'A-', 'A']",,,,,,,,,,,,
1156,School of Engineering,CSD,2017,['CCC704'],['A-'],"['CCC414', 'CCC402', 'CCC302']","['A', 'A', 'A-']",,,,,,,,,,,,
1157,School of Engineering,EED,2017,['CCC704'],['B-'],"['CCC402', 'CCC414', 'CCC821']","['B', 'A-', 'A-']",,,,,,,,,,,,
1158,School of Humanities & Soc Sci,ENG,2017,"['CCC822', 'CCC302']","['A-', 'A-']",['CCC704'],['B'],,,,,,,,,,,,
1159,School of Humanities & Soc Sci,ENG,2017,"['CCC822', 'CCC302']","['B', 'A']",['CCC704'],['A'],,,,,,,,,,,,
1160,School of Engineering,EED,2017,['CCC704'],['B'],"['CCC628', 'CCC402', 'CCC602', 'CCC414']","['B-', 'A-', 'B', 'A-']",,,,,,,,,,,,
1161,School of Natural Sciences,MAT,2017,"['CCC801', 'CCC415']","['B', 'A']",['CCC704'],['A'],,,,,,,,,,,,
1162,School of Natural Sciences,MAT,2017,['CCC801'],['B-'],['CCC704'],['A-'],,,,,,,,,,,,
1163,School of Engineering,EED,2017,['CCC704'],['B-'],"['CCC625', 'CCC402']","['A-', 'A']",,,,,,,,,,,,
1164,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC415']","['A', 'C']","['CCC516', 'CCC502', 'CCC704']","['A-', 'B', 'B']",,,,,,,,,,,,
1165,School of Natural Sciences,PHY,2017,"['CCC627', 'CCC101']","['A-', 'A']",['CCC704'],['A-'],,,,,,,,,,,,
1166,School of Engineering,CHD,2017,"['CCC415', 'CCC407', 'CCC302']","['A', 'B', 'A-']",['CCC704'],['B-'],,,,,,,,,,,,
1167,School of Engineering,CSD,2017,['CCC704'],['B'],['CCC628'],['A'],,,,,,,,,,,,
1168,School of Natural Sciences,PHY,2017,"['CCC407', 'CCC101']","['B', 'A-']","['CCC704', 'CCC302']","['B', 'A']",,,,,,,,,,,,
1169,School of Engineering,EED,2017,['CCC704'],['B'],"['CCC414', 'CCC625', 'CCC402', 'CCC312', 'CCC801']","['B', 'C', 'A', 'B', 'A-']",,,,,,,,,,,,
1170,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC302', 'CCC402', 'CCC414']","['A', 'A-', 'A']",,,,,,,,,,,,
1171,School of Engineering,ECE,2017,"['CCC626', 'CCC704']","['B-', 'B']","['CCC628', 'CCC215']","['A-', 'C']",,,,,,,,,,,,
1172,School of Natural Sciences,CHY,2017,"['CCC407', 'CCC704']","['A', 'B']","['CCC402', 'CCC103']","['A', 'B']",,,,,,,,,,,,
1173,School of Engineering,MED,2017,"['CCC704', 'CCC407']","['A-', 'B']",['CCC402'],['B-'],,,,,,,,,,,,
1174,School of Engineering,EED,2017,['CCC704'],['B-'],"['CCC602', 'CCC801', 'CCC302']","['B', 'A', 'A']",,,,,,,,,,,,
1175,School of Engineering,CSD,2017,"['CCC407', 'CCC704']","['A', 'A']","['CCC402', 'CCC302', 'CCC821', 'CCC414']","['A', 'A', 'A-', 'A']",,,,,,,,,,,,
1176,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC821', 'CCC402', 'CCC628']","['A-', 'A-', 'B']",,,,,,,,,,,,
1177,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC627']","['B-', 'B']",['CCC704'],['B'],,,,,,,,,,,,
1178,School of Mgnt & Entrepre,BMS,2017,"['CCC805', 'CCC319', 'CCC412', 'CCC101']","['B', 'A-', 'A', 'A']","['CCC704', 'CCC409', 'CCC402']","['A', 'A', 'A']",,,,,,,,,,,,
1179,School of Natural Sciences,BIO,2017,['CCC302'],['A'],['CCC704'],['B-'],,,,,,,,,,,,
1180,School of Humanities & Soc Sci,SOC,2017,"['CCC312', 'CCC627', 'CCC302']","['B', 'B', 'A-']","['CCC704', 'CCC224']","['A-', 'A-']",,,,,,,,,,,,
1181,School of Engineering,MED,2017,['CCC704'],['B'],"['CCC402', 'CCC409', 'CCC628']","['A-', 'B', 'A-']",,,,,,,,,,,,
1182,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC302', 'CCC414', 'CCC821', 'CCC402']","['A', 'A', 'A-', 'A-']",,,,,,,,,,,,
1183,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC114']","['A-', 'B']",['CCC704'],['A'],,,,,,,,,,,,
1184,School of Engineering,CSD,2017,['CCC704'],['A-'],"['CCC302', 'CCC414', 'CCC103']","['A-', 'A', 'A']",,,,,,,,,,,,
1185,School of Humanities & Soc Sci,ECO,2017,"['CCC627', 'CCC801']","['B', 'A-']","['CCC704', 'CCC402']","['A', 'A']",,,,,,,,,,,,
1186,School of Engineering,CHD,2017,"['CCC415', 'CCC302', 'CCC407']","['A-', 'A-', 'A']",['CCC704'],['A'],,,,,,,,,,,,
1187,School of Engineering,ECE,2017,"['CCC626', 'CCC704']","['B-', 'B']","['CCC402', 'CCC821']","['A-', 'B']",,,,,,,,,,,,
1188,School of Mgnt & Entrepre,BMS,2017,"['CCC805', 'CCC626', 'CCC101', 'CCC412']","['A-', 'B-', 'A-', 'A']","['CCC704', 'CCC224']","['A-', 'B']",,,,,,,,,,,,
1189,School of Engineering,CSD,2017,"['CCC330', 'CCC704']","['A', 'B-']","['CCC628', 'CCC805']","['A', 'B']",,,,,,,,,,,,
1190,School of Engineering,CSD,2017,"['CCC704', 'CCC302']","['B', 'A']","['CCC628', 'CCC821', 'CCC805']","['A-', 'B-', 'A']",,,,,,,,,,,,
1191,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC302']","['B-', 'A']","['CCC330', 'CCC312', 'CCC704']","['A-', 'A-', 'A']",,,,,,,,,,,,
1192,School of Engineering,MED,2017,['CCC704'],['A-'],"['CCC628', 'CCC403']","['B', 'A-']",,,,,,,,,,,,
1193,School of Humanities & Soc Sci,ECO,2017,"['CCC319', 'CCC801', 'CCC626']","['A', 'C', 'B-']","['CCC103', 'CCC302', 'CCC704']","['A-', 'A-', 'A-']",,,,,,,,,,,,
1194,School of Mgnt & Entrepre,BMS,2017,"['CCC101', 'CCC412', 'CCC805']","['B', 'C', 'C']",['CCC704'],['A-'],,,,,,,,,,,,
1195,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC628', 'CCC402']","['B-', 'B']",,,,,,,,,,,,
1196,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC628', 'CCC414', 'CCC821', 'CCC625']","['B', 'B', 'A-', 'C']",,,,,,,,,,,,
1197,School of Humanities & Soc Sci,HIS,2017,['CCC302'],['A-'],"['CCC704', 'CCC311']","['B-', 'B']",,,,,,,,,,,,
1198,School of Engineering,MED,2017,['CCC704'],['B-'],"['CCC801', 'CCC302']","['A-', 'B']",,,,,,,,,,,,
1199,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC302', 'CCC402']","['A-', 'A-']",,,,,,,,,,,,
1200,School of Humanities & Soc Sci,HIS,2017,"['CCC228', 'CCC302']","['F', 'B']","['CCC704', 'CCC330', 'CCC229']","['B-', 'B', 'B-']",,,,,,,,,,,,
1201,School of Humanities & Soc Sci,ENG,2017,['CCC302'],['B'],['CCC704'],['C-'],,,,,,,,,,,,
1202,School of Mgnt & Entrepre,BMS,2017,"['CCC101', 'CCC626', 'CCC801', 'CCC805']","['B', 'B-', 'B', 'B']","['CCC402', 'CCC331', 'CCC704']","['A-', 'A-', 'A']",,,,,,,,,,,,
1203,School of Humanities & Soc Sci,ECO,2017,"['CCC412', 'CCC801']","['B-', 'A-']",['CCC704'],['B-'],,,,,,,,,,,,
1204,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC114']","['B', 'A']","['CCC704', 'CCC402']","['A', 'A']",,,,,,,,,,,,
1205,School of Engineering,ECE,2017,['CCC704'],['A-'],"['CCC801', 'CCC302', 'CCC402', 'CCC821']","['A-', 'B', 'A', 'A-']",,,,,,,,,,,,
1206,School of Natural Sciences,PHY,2017,"['CCC327', 'CCC101']","['A', 'B']","['CCC227', 'CCC704']","['A-', 'B']",,,,,,,,,,,,
1207,School of Engineering,ECE,2017,"['CCC704', 'CCC302']","['B', 'A']","['CCC629', 'CCC628', 'CCC414', 'CCC402']","['A-', 'A', 'A-', 'A']",,,,,,,,,,,,
1208,School of Humanities & Soc Sci,ENG,2017,"['CCC627', 'CCC302']","['B-', 'A-']","['CCC704', 'CCC402']","['B-', 'B']",,,,,,,,,,,,
1209,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC330', 'CCC402', 'CCC628', 'CCC602', 'CCC801']","['A-', 'A', 'B', 'B-', 'B']",,,,,,,,,,,,
1210,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC402', 'CCC414', 'CCC625', 'CCC512']","['A-', 'A', 'B', 'C-']",,,,,,,,,,,,
1211,School of Natural Sciences,MAT,2017,"['CCC627', 'CCC801']","['B-', 'A-']",['CCC704'],['B'],,,,,,,,,,,,
1212,School of Engineering,MED,2017,"['CCC624', 'CCC704']","['A-', 'B-']","['CCC302', 'CCC402', 'CCC628']","['A-', 'A-', 'B-']",,,,,,,,,,,,
1213,School of Mgnt & Entrepre,BMS,2017,"['CCC302', 'CCC101', 'CCC805']","['A', 'B', 'A-']",['CCC704'],['A-'],,,,,,,,,,,,
1214,School of Humanities & Soc Sci,SOC,2017,"['CCC302', 'CCC822']","['A-', 'B-']","['CCC331', 'CCC224', 'CCC704']","['B-', 'B', 'C']",,,,,,,,,,,,
1215,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC602', 'CCC402', 'CCC302']","['B', 'B', 'A-']",,,,,,,,,,,,
1216,School of Natural Sciences,MAT,2017,['CCC801'],['B-'],['CCC704'],['B'],,,,,,,,,,,,
1217,School of Engineering,ECE,2017,['CCC704'],['B'],"['CCC402', 'CCC302', 'CCC414', 'CCC625']","['A', 'A-', 'A-', 'B-']",,,,,,,,,,,,
1218,School of Engineering,CSD,2017,"['CCC407', 'CCC704']","['A-', 'F']","['CCC704', 'CCC629']","['A', 'B']",,,,,,,,,,,,
1219,School of Engineering,CSD,2017,['CCC704'],['B'],"['CCC414', 'CCC403', 'CCC302']","['A-', 'A', 'A']",,,,,,,,,,,,
1220,School of Natural Sciences,PHY,2017,"['CCC407', 'CCC101']","['C', 'A-']",['CCC704'],['B-'],,,,,,,,,,,,
