,School,Major,Batch,Sem1_courses,Sem1_grades,Sem2_courses,Sem2_grades,Sem3_courses,Sem3_grades,Sem4_courses,Sem4_grades,Sem5_courses,Sem5_grades,Sem6_courses,Sem6_grades,Sem7_courses,Sem7_grades,Sem8_courses,Sem8_grades
1224,School of Engineering,CSD,2017,"['CCC407', 'CCC704', 'MAT103']","['A-', 'F', 'A-']","['MAT104', 'CCC704', 'CCC629', 'ECO101']","['A-', 'A', 'B', 'A-']",,,,,,,,,,,,
1225,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['A', 'B']","['MED101', 'CCC414', 'CCC403', 'MAT104', 'CCC302']","['B', 'A-', 'A', 'A-', 'A']",,,,,,,,,,,,
1226,School of Natural Sciences,PHY,2017,"['CCC407', 'CCC101']","['C', 'A-']","['MAT160', 'CCC704', 'MAT110']","['D', 'B-', 'C-']",,,,,,,,,,,,
1227,School of Humanities & Soc Sci,ENG,2017,"['HIS102', 'CCC312', 'CCC302']","['B', 'A-', 'B']","['CCC330', 'CCC704', 'MAT084', 'CCC311', 'ISM101']","['A', 'A', 'B', 'A', 'C']",,,,,,,,,,,,
1228,School of Engineering,ECE,2017,"['MAT103', 'CCC407', 'CCC704']","['B-', 'A-', 'B']","['MAT104', 'CCC402', 'CCC630', 'CCC103']","['B', 'B-', 'A', 'B']",,,,,,,,,,,,
1229,School of Engineering,CSD,2017,"['CCC302', 'CCC704', 'MAT103']","['A', 'A-', 'B-']","['CCC330', 'CCC629', 'CCC402', 'MAT104', 'CCC628']","['A-', 'A-', 'B', 'B', 'A']",,,,,,,,,,,,
1230,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['C', 'B']","['SOC103', 'PHY102', 'MAT104']","['A', 'B-', 'C']",,,,,,,,,,,,
1231,School of Humanities & Soc Sci,ECO,2017,"['CCC412', 'CCC801']","['A-', 'B-']",['CCC704'],['B'],,,,,,,,,,,,
1232,School of Engineering,ECE,2017,"['MAT103', 'CCC704']","['B', 'B']","['CCC628', 'CCC821', 'MAT104', 'CCC402']","['B', 'B-', 'B', 'A']",,,,,,,,,,,,
1233,School of Natural Sciences,BIO,2017,['CCC302'],['B-'],"['CCC704', 'CHY122']","['A', 'B']",,,,,,,,,,,,
1234,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['B', 'A']","['CCC103', 'CCC319', 'CCC628', 'CCC402', 'MAT104']","['A', 'A', 'A-', 'A', 'A']",,,,,,,,,,,,
1235,School of Humanities & Soc Sci,SOC,2017,"['CCC624', 'CCC302']","['A-', 'A']","['CCC704', 'BIO106', 'HIS104', 'MED101']","['B', 'B', 'B', 'A-']",,,,,,,,,,,,
1236,School of Engineering,CSD,2017,"['CCC704', 'EED103', 'MAT103']","['B', 'A', 'A']","['CCC821', 'CCC402', 'CCC414', 'CCC628', 'MAT104', 'EED102']","['A-', 'A', 'A', 'A', 'A-', 'B-']",,,,,,,,,,,,
1237,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['B', 'A-']","['MAT104', 'CCC402', 'CCC628', 'CCC409', 'CCC302']","['B-', 'A-', 'B-', 'B', 'A']",,,,,,,,,,,,
1238,School of Humanities & Soc Sci,SOC,2017,"['CCC407', 'CCC627', 'CCC302']","['B', 'B', 'A-']","['CCC516', 'IRG202', 'CCC704']","['B', 'B-', 'A-']",,,,,,,,,,,,
1239,School of Engineering,CSD,2017,"['MAT103', 'CCC704', 'EED103']","['A', 'A-', 'A']","['CCC402', 'CCC628', 'CCC625', 'EED102', 'MAT104']","['A-', 'B-', 'A', 'B-', 'A']",,,,,,,,,,,,
1240,School of Engineering,EED,2017,"['CCC704', 'MAT103']","['B-', 'A-']","['CCC414', 'CCC302', 'MAT104', 'CCC402']","['A', 'B', 'A', 'B']",,,,,,,,,,,,
1241,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['B-', 'B']","['CCC402', 'CCC302', 'CCC414', 'CCC628', 'MAT104', 'PHY102']","['A-', 'A-', 'A-', 'A-', 'A', 'B-']",,,,,,,,,,,,
1242,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC302']","['B-', 'A']","['IRG207', 'CCC704']","['C', 'A-']",,,,,,,,,,,,
1243,School of Natural Sciences,BIO,2017,"['PHY103', 'PHY105', 'CCC512', 'MAT101', 'CCC101']","['B', 'A-', 'A-', 'C', 'A']","['MAT102', 'CCC704', 'CCC302', 'PHY106', 'PHY104']","['B-', 'A', 'A', 'A', 'A-']",,,,,,,,,,,,
1244,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['A-', 'A']","['CCC330', 'MAT104', 'ADP101', 'CCC402', 'CCC227']","['A-', 'A-', 'B', 'A-', 'D']",,,,,,,,,,,,
1245,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['A-', 'B']","['CCC821', 'CCC402', 'CCC628', 'MAT104']","['A', 'B-', 'A-', 'A-']",,,,,,,,,,,,
1246,School of Engineering,CHD,2017,"['CCC412', 'MED104', 'CCC302', 'MAT103', 'CHY111']","['A', 'B-', 'B-', 'C', 'B']","['MAT104', 'CCC704']","['C', 'A']",,,,,,,,,,,,
1247,School of Engineering,ECE,2017,"['CCC704', 'CCC407', 'MAT103']","['B', 'B', 'A-']","['CCC801', 'MAT104', 'CCC402', 'CCC215']","['A', 'B', 'A-', 'C']",,,,,,,,,,,,
1248,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['A-', 'B']","['CCC628', 'MAT104', 'CCC402']","['B', 'A-', 'A-']",,,,,,,,,,,,
1249,School of Humanities & Soc Sci,ECO,2017,"['CCC228', 'HIS204', 'MAT220', 'CCC822', 'IRG208']","['A', 'B', 'A', 'A', 'A-']","['MAT230', 'CCC704', 'MAT221', 'MAT110']","['C', 'B-', 'A-', 'D']",,,,,,,,,,,,
1250,School of Engineering,CHD,2017,"['CCC302', 'CHY111', 'MAT103', 'MED104']","['A-', 'B-', 'D', 'B-']","['MAT104', 'CCC704']","['B', 'B']",,,,,,,,,,,,
1251,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['A-', 'B']","['MAT104', 'CCC402']","['A', 'A']",,,,,,,,,,,,
1252,School of Natural Sciences,BIO,2017,['CCC302'],['B'],"['CCC704', 'CCC409', 'CHY122']","['A', 'A-', 'B']",,,,,,,,,,,,
1253,School of Mgnt & Entrepre,BMS,2017,"['CCC302', 'CCC805', 'STM103', 'DOM103', 'CCC101', 'OHM103']","['B', 'B-', 'B-', 'B', 'A-', 'A']","['ISM101', 'MEC102', 'MGT102', 'CCC704', 'BIO307']","['B-', 'B', 'B-', 'B', 'A-']",,,,,,,,,,,,
1254,School of Natural Sciences,MAT,2017,"['CCC627', 'CCC801']","['B-', 'B']","['ADP101', 'CCC704', 'CHD262']","['B', 'B', 'C']",,,,,,,,,,,,
1255,School of Engineering,CHD,2017,"['CCC302', 'MED104', 'CHY111', 'MAT103', 'CCC407']","['C', 'C', 'B-', 'D', 'C']","['MAT104', 'CCC704']","['C-', 'B-']",,,,,,,,,,,,
1256,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['A', 'B-']","['CCC628', 'CCC402', 'CCC414', 'MAT104', 'CCC319']","['B-', 'A-', 'A', 'B', 'B']",,,,,,,,,,,,
1257,School of Engineering,CED,2017,"['CCC302', 'MAT103', 'CCC407', 'MED104']","['B-', 'B-', 'A-', 'C']","['MAT104', 'CCC414', 'CCC704']","['B', 'A-', 'B']",,,,,,,,,,,,
1258,School of Humanities & Soc Sci,ECO,2017,"['CCC319', 'CCC418', 'CCC801']","['A', 'B-', 'B-']","['IRG202', 'CCC704', 'CCC302']","['B', 'B', 'A']",,,,,,,,,,,,
1259,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['B-', 'B-']","['CCC302', 'MAT104', 'PHY102', 'CCC402']","['B', 'B', 'B-', 'C']",,,,,,,,,,,,
1260,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['A-', 'A']","['CCC821', 'CCC628', 'CCC215', 'MAT104', 'CCC402']","['A', 'B', 'C', 'A-', 'A']",,,,,,,,,,,,
1261,School of Natural Sciences,MAT,2017,"['CCC627', 'CCC801']","['B-', 'C']","['SOC102', 'CCC704']","['C-', 'B-']",,,,,,,,,,,,
1262,School of Mgnt & Entrepre,BMS,2017,"['STM103', 'CCC101', 'CCC627', 'DOM103', 'CCC319', 'CCC626', 'CCC805', 'OHM103']","['B', 'A-', 'B', 'C', 'A', 'B-', 'B', 'A']","['CCC224', 'MKT201', 'MGT102', 'CCC704', 'CCC302', 'ISM101', 'MAT084', 'MEC102', 'CCC402']","['A', 'B', 'A', 'A-', 'B', 'A-', 'A-', 'B', 'A']",,,,,,,,,,,,
1263,School of Mgnt & Entrepre,BMS,2017,"['OHM103', 'CCC626', 'STM103', 'CCC101', 'CCC805', 'DOM103']","['A-', 'C', 'B', 'B', 'A-', 'A-']","['MAT084', 'MGT102', 'CCC704', 'MEC102', 'ISM101']","['A-', 'B', 'A-', 'B', 'B-']",,,,,,,,,,,,
1264,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC412']","['B', 'A-']","['CCC704', 'CCC402', 'FAC202']","['B', 'A', 'A']",,,,,,,,,,,,
1265,School of Natural Sciences,MAT,2017,"['CCC412', 'CCC801']","['A', 'A-']","['HIS208', 'CCC704']","['A-', 'A']",,,,,,,,,,,,
1266,School of Natural Sciences,PHY,2017,['CCC704'],['B-'],"['CCC330', 'CHY122', 'CCC215', 'CCC229', 'CHY142', 'ADP101', 'CCC224']","['A', 'C-', 'B', 'A-', 'B-', 'B', 'B']",,,,,,,,,,,,
1267,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC822', 'HIS102']","['A-', 'C', 'B']","['HIS103', 'CCC704']","['B-', 'B']",,,,,,,,,,,,
1268,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC626', 'CCC114']","['B', 'B-', 'A-']","['CCC704', 'IRG207', 'HIS103']","['A', 'A-', 'A']",,,,,,,,,,,,
1269,School of Natural Sciences,PHY,2017,"['CCC101', 'CCC627', 'CCC407']","['A-', 'A-', 'A-']","['HIS209', 'CCC704']","['B-', 'B']",,,,,,,,,,,,
1270,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['B-', 'B']","['MAT104', 'CCC402', 'PHY102', 'CCC403']","['B', 'A-', 'A-', 'F']",,,,,,,,,,,,
1271,School of Engineering,MED,2017,"['CCC407', 'MAT103', 'CCC415', 'CHY111', 'CCC302']","['A', 'B-', 'A', 'A', 'A-']","['MAT104', 'CCC704', 'PHY102']","['A', 'A', 'B']",,,,,,,,,,,,
1272,School of Mgnt & Entrepre,BMS,2017,"['STM103', 'DOM103', 'CCC412', 'CCC101', 'CCC805', 'CCC626', 'OHM103']","['B', 'B-', 'B-', 'A-', 'B', 'B-', 'B-']","['MGT102', 'MKT201', 'CCC414', 'CCC224', 'ISM101', 'MEC102', 'CCC704']","['A-', 'B-', 'A', 'B-', 'B', 'B-', 'B']",,,,,,,,,,,,
1273,School of Mgnt & Entrepre,BMS,2017,"['STM103', 'CCC101', 'OHM103', 'CCC302', 'CCC412', 'CCC805', 'DOM103']","['B', 'A-', 'A', 'A-', 'B', 'B', 'B']","['BIO307', 'MKT201', 'MGT102', 'MEC102', 'CCC704', 'ISM101', 'CCC402']","['B-', 'C', 'B', 'B', 'B-', 'B', 'A']",,,,,,,,,,,,
1274,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['B', 'B']","['CCC414', 'MAT104', 'PHY102', 'CCC510', 'CCC302']","['B', 'A-', 'B-', 'A', 'A-']",,,,,,,,,,,,
1275,School of Humanities & Soc Sci,SOC,2017,['CCC302'],['B-'],"['HIS104', 'HIS208', 'CCC704']","['B-', 'B', 'B-']",,,,,,,,,,,,
1276,School of Mgnt & Entrepre,BMS,2017,"['CCC805', 'CCC101', 'CCC412', 'CCC302', 'OHM103', 'DOM103', 'STM103']","['C-', 'A-', 'B-', 'B', 'B', 'C', 'B']","['MKT201', 'MEC102', 'CCC704', 'ISM101', 'MGT102', 'BIO307']","['B-', 'A-', 'A', 'B', 'A-', 'A']",,,,,,,,,,,,
1277,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['A', 'A']","['MAT104', 'CCC402', 'CCC628']","['A', 'A', 'A-']",,,,,,,,,,,,
1278,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['A', 'B']","['MAT104', 'CCC414', 'CCC319', 'CCC402', 'CCC302']","['A', 'A', 'B', 'A-', 'A-']",,,,,,,,,,,,
1279,School of Engineering,ECE,2017,"['MAT103', 'CCC704']","['A', 'A-']","['CCC628', 'CCC402', 'MAT104']","['B', 'A-', 'A']",,,,,,,,,,,,
1280,School of Engineering,EED,2017,"['MAT103', 'CCC704']","['B', 'B-']","['CCC628', 'MAT104', 'CCC403']","['A-', 'B-', 'C-']",,,,,,,,,,,,
1281,School of Humanities & Soc Sci,ENG,2017,"['CCC512', 'HIS102', 'CCC302']","['C-', 'A-', 'B']","['CCC704', 'BIO310']","['B-', 'C']",,,,,,,,,,,,
1282,School of Engineering,CED,2017,"['MAT103', 'MED104', 'CCC302', 'CCC512', 'CCC407']","['B', 'B', 'B', 'C', 'B-']","['CCC821', 'CCC704', 'MAT104']","['B', 'A-', 'A']",,,,,,,,,,,,
1283,School of Engineering,EED,2017,"['CCC704', 'MAT103']","['B-', 'B']","['MAT104', 'CCC414', 'CCC402', 'CCC628']","['B', 'A-', 'A-', 'A-']",,,,,,,,,,,,
1284,School of Natural Sciences,BIO,2017,['CCC302'],['A-'],"['CCC704', 'CCC312', 'CHY122']","['B', 'A', 'B']",,,,,,,,,,,,
1285,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['A-', 'B']","['MAT104', 'CCC302', 'CCC228', 'PHY102', 'CCC620']","['B', 'A-', 'A-', 'B-', 'A']",,,,,,,,,,,,
1286,School of Mgnt & Entrepre,BMS,2017,"['CCC101', 'CCC805', 'OHM103', 'CCC319', 'DOM103', 'STM103', 'CCC412']","['A-', 'B', 'B', 'B', 'B-', 'B', 'A-']","['MEC102', 'MKT201', 'CCC704', 'ISM101', 'BIO307', 'MGT102']","['B', 'C', 'B', 'C-', 'B-', 'B-']",,,,,,,,,,,,
1287,School of Natural Sciences,BIO,2017,"['CCC302', 'CCC415']","['B', 'C']","['CCC704', 'CHY122']","['A', 'A']",,,,,,,,,,,,
1288,School of Humanities & Soc Sci,ECO,2017,"['CCC801', 'CCC114']","['B-', 'A-']","['CCC704', 'IRG207', 'FAC202', 'MKT201']","['B-', 'A-', 'B', 'A-']",,,,,,,,,,,,
1289,School of Humanities & Soc Sci,ECO,2017,"['CCC627', 'CCC801']","['B-', 'B-']","['CCC704', 'CCC414', 'IRG207']","['A', 'A-', 'B']",,,,,,,,,,,,
1290,School of Engineering,CHD,2017,"['CCC302', 'MED104', 'CCC415', 'CCC407', 'MAT103', 'CHY111']","['A-', 'B', 'C', 'B', 'C', 'A-']","['MAT104', 'CCC704']","['B', 'B']",,,,,,,,,,,,
1291,School of Natural Sciences,PHY,2017,"['CCC101', 'CCC412']","['A-', 'A']","['CCC704', 'HIS209', 'CCC516', 'CCC502']","['A-', 'B-', 'A-', 'B']",,,,,,,,,,,,
1292,School of Mgnt & Entrepre,BMS,2017,"['OHM103', 'STM103', 'DOM103', 'CCC805', 'CCC101']","['B-', 'C', 'D', 'B-', 'C']","['CCC704', 'MGT102', 'MEC102', 'ISM101']","['C', 'C', 'B', 'C-']",,,,,,,,,,,,
1293,School of Engineering,EED,2017,"['CCC704', 'MAT103']","['B-', 'C-']","['CCC402', 'CCC414', 'CCC512', 'SOC103', 'CCC628', 'MAT104']","['A-', 'B', 'A-', 'A-', 'A-', 'B']",,,,,,,,,,,,
1294,School of Natural Sciences,MAT,2017,"['CCC627', 'CCC801']","['B', 'C']",['CCC704'],['A-'],,,,,,,,,,,,
1295,School of Natural Sciences,MAT,2017,['CCC801'],['B-'],"['CHD262', 'CCC704']","['F', 'B']",,,,,,,,,,,,
1296,School of Natural Sciences,MAT,2017,"['CCC626', 'CCC801']","['B-', 'B-']","['EED363', 'CCC821', 'CCC704']","['AP', 'A-', 'A-']",,,,,,,,,,,,
1297,School of Mgnt & Entrepre,BMS,2017,"['CCC101', 'STM103', 'CCC626', 'OHM103', 'DOM103', 'CCC412', 'CCC805']","['A-', 'A-', 'B-', 'A-', 'A-', 'C', 'A-']","['CCC704', 'ISM101', 'MAT084', 'MGT102', 'MEC102']","['A-', 'C', 'B', 'B', 'B']",,,,,,,,,,,,
1298,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['C-', 'B']","['MAT104', 'CCC805', 'PHY102', 'CCC402']","['A-', 'B-', 'B', 'A-']",,,,,,,,,,,,
1299,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['B-', 'B-']","['ENG142', 'CCC510', 'CCC805', 'MAT104']","['C-', 'D', 'A', 'B-']",,,,,,,,,,,,
1300,School of Mgnt & Entrepre,BMS,2017,"['DOM103', 'CCC412', 'OHM103', 'STM103', 'CCC805', 'CCC101']","['B-', 'B', 'A-', 'B', 'A-', 'B']","['CCC414', 'MEC102', 'MGT102', 'CCC704', 'ISM101', 'MKT201']","['A-', 'B-', 'B', 'B', 'C', 'B-']",,,,,,,,,,,,
1301,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC822', 'HIS102', 'CCC418']","['A', 'B-', 'A-', 'B']","['CCC704', 'BIO307']","['B', 'C']",,,,,,,,,,,,
1302,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['A', 'A-']","['CCC302', 'CCC629', 'CCC821', 'CCC402', 'MAT104']","['A-', 'A-', 'A', 'A', 'A']",,,,,,,,,,,,
1303,School of Engineering,CED,2017,"['CCC302', 'MAT103', 'MED104', 'CCC710']","['A-', 'B', 'B-', 'C']","['CCC704', 'MAT104', 'CCC821']","['B', 'B', 'B']",,,,,,,,,,,,
1304,School of Humanities & Soc Sci,ENG,2017,"['CCC418', 'HIS102', 'CCC302', 'CCC822']","['B-', 'C', 'A-', 'A']","['HIS210', 'CCC704', 'HIS103', 'CCC330']","['D', 'A-', 'B', 'B']",,,,,,,,,,,,
1305,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['A', 'A-']","['CCC629', 'CCC331', 'MAT104', 'SOC103']","['A-', 'F', 'A-', 'A']",,,,,,,,,,,,
1306,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B-', 'B-']","['CCC628', 'CCC302', 'MAT104']","['B-', 'A-', 'B-']",,,,,,,,,,,,
1307,School of Engineering,CED,2017,"['MAT103', 'MED104', 'CCC302', 'CCC710']","['A', 'A', 'B-', 'C']","['CCC704', 'MAT104', 'CCC821']","['B', 'B', 'A']",,,,,,,,,,,,
1308,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['B', 'A']","['CCC402', 'CCC302', 'MAT104', 'PHY102']","['A', 'A-', 'A-', 'B']",,,,,,,,,,,,
1309,School of Engineering,MED,2017,"['CCC624', 'MAT103', 'CCC704']","['A-', 'B', 'B']","['CCC302', 'CCC801', 'CCC628', 'CCC402', 'MAT104', 'PHY102']","['A-', 'B-', 'B-', 'A', 'A', 'B-']",,,,,,,,,,,,
1310,School of Engineering,ECE,2017,"['MAT103', 'CCC704']","['B', 'B-']","['MAT104', 'CCC302', 'CCC628', 'CCC402']","['B', 'A-', 'B-', 'B-']",,,,,,,,,,,,
1311,School of Mgnt & Entrepre,BMS,2017,"['OHM103', 'STM103', 'CCC626', 'CCC805', 'CCC101', 'DOM103']","['A', 'A-', 'B', 'B', 'B', 'B']","['MEC102', 'MGT102', 'ISM101', 'MKT201', 'CCC402', 'CCC409', 'CCC704']","['B', 'A-', 'A', 'A-', 'A', 'A', 'A']",,,,,,,,,,,,
1312,School of Engineering,ECE,2017,"['MAT103', 'CCC704']","['A', 'A-']","['CCC625', 'MAT104', 'CCC402', 'CCC628']","['B', 'A', 'A-', 'B-']",,,,,,,,,,,,
1313,School of Engineering,ECE,2017,"['MAT103', 'CCC704']","['A', 'B-']","['CCC402', 'MAT104']","['B-', 'B']",,,,,,,,,,,,
1314,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['A-', 'A-']","['CCC302', 'MAT104', 'CCC414', 'CCC821', 'CCC402']","['A-', 'A', 'A', 'A-', 'A']",,,,,,,,,,,,
1315,School of Engineering,MED,2017,"['CCC704', 'CCC407', 'MAT103']","['B', 'B', 'B-']","['CCC628', 'CCC402', 'PHY102', 'MAT104']","['B', 'B-', 'C', 'A-']",,,,,,,,,,,,
1316,School of Engineering,ECE,2017,"['MAT103', 'CCC704']","['B-', 'C']","['CCC403', 'MAT104']","['B-', 'C']",,,,,,,,,,,,
1317,School of Engineering,MED,2017,"['MAT103', 'CCC624', 'CCC704']","['B-', 'B', 'B-']","['CCC801', 'MAT104', 'PHY102', 'CCC319', 'CCC414', 'CCC302']","['A', 'B', 'B-', 'A', 'A-', 'A-']",,,,,,,,,,,,
1318,School of Humanities & Soc Sci,ENG,2017,"['HIS102', 'CCC418', 'CCC627', 'CCC302']","['A', 'B-', 'B-', 'A-']","['IRG202', 'CCC704']","['A-', 'B']",,,,,,,,,,,,
1319,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['B-', 'B']","['CCC402', 'MAT104', 'PHY102', 'CCC628']","['B-', 'A-', 'B', 'B-']",,,,,,,,,,,,
1320,School of Humanities & Soc Sci,ECO,2017,"['CCC114', 'CCC801']","['B', 'B-']","['CCC704', 'CCC302', 'CCC311', 'CCC312']","['A-', 'A-', 'A-', 'B']",,,,,,,,,,,,
1321,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['A', 'A-']","['CCC625', 'CCC628', 'CCC402', 'MAT104']","['A-', 'B', 'A-', 'A']",,,,,,,,,,,,
1322,School of Engineering,EED,2017,"['CCC704', 'MAT103']","['W', 'W']","['CCC704', 'MAT104', 'CCC227']","['B-', 'C', 'B-']",,,,,,,,,,,,
1323,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['B', 'B']","['CCC821', 'CCC302', 'CCC402', 'MAT104', 'CCC414']","['A-', 'A-', 'A', 'A-', 'A']",,,,,,,,,,,,
1324,School of Engineering,CED,2017,"['MED104', 'MAT103', 'CCC302', 'CCC415']","['A-', 'D', 'A', 'B-']","['MAT104', 'CCC409', 'CCC704']","['C-', 'A-', 'A']",,,,,,,,,,,,
1325,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['A', 'A']","['CCC414', 'CCC402', 'CCC302', 'MAT104', 'CCC821']","['A-', 'A-', 'A', 'A', 'A']",,,,,,,,,,,,
1326,School of Engineering,ECE,2017,"['CCC407', 'MAT103', 'CCC704']","['A', 'A', 'B']","['CCC821', 'CCC215', 'MAT104', 'CCC402']","['A-', 'C-', 'A', 'A-']",,,,,,,,,,,,
1327,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['B', 'B']","['CCC620', 'PHY102', 'CCC801', 'CCC628', 'MAT104']","['B', 'B-', 'A-', 'A-', 'B']",,,,,,,,,,,,
1328,School of Mgnt & Entrepre,BMS,2017,"['CCC412', 'STM103', 'OHM103', 'CCC101', 'CCC319', 'CCC805', 'DOM103']","['C-', 'A-', 'A', 'A-', 'B', 'A-', 'B-']","['BIO307', 'MGT102', 'CCC704', 'MKT201', 'ISM101', 'MEC102']","['B-', 'B-', 'B', 'C', 'C', 'B']",,,,,,,,,,,,
1329,School of Engineering,CSD,2017,"['MAT103', 'CCC704']","['A-', 'A-']","['MAT104', 'CCC821', 'CCC302', 'CCC402', 'CCC103']","['A-', 'A-', 'A-', 'A', 'A']",,,,,,,,,,,,
1330,School of Natural Sciences,BIO,2017,"['CCC512', 'CCC302']","['F', 'B']","['CCC704', 'CHY122']","['B', 'C-']",,,,,,,,,,,,
1331,School of Humanities & Soc Sci,ENG,2017,"['CCC302', 'CCC418', 'HIS102']","['B', 'B', 'B-']","['HIS103', 'CCC704']","['B-', 'B']",,,,,,,,,,,,
1332,School of Natural Sciences,PHY,2017,['CCC101'],['B-'],['CCC704'],['C'],,,,,,,,,,,,
1333,School of Mgnt & Entrepre,BMS,2017,"['CCC412', 'CCC101', 'STM103', 'OHM103', 'DOM103', 'CCC319', 'CCC805']","['A-', 'A-', 'B-', 'A', 'B', 'B-', 'B']","['MGT102', 'BIO307', 'ISM101', 'MEC102', 'CCC402', 'MKT201', 'CCC704', 'CCC409']","['A-', 'B', 'C', 'B', 'A', 'B', 'A', 'B']",,,,,,,,,,,,
1334,School of Engineering,CSD,2017,"['CCC704', 'MAT103']","['B', 'B']","['CCC805', 'MAT104', 'CCC330', 'CCC402', 'CCC628']","['B-', 'B', 'A-', 'B', 'A-']",,,,,,,,,,,,
1335,School of Humanities & Soc Sci,SOC,2017,"['CCC302', 'CCC407']","['A-', 'B']","['CCC516', 'CCC704', 'IRG202']","['B', 'B', 'C-']",,,,,,,,,,,,
1336,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['B', 'B']","['MAT104', 'PHY102', 'CCC801', 'CCC302']","['B', 'C', 'B', 'A-']",,,,,,,,,,,,
1337,School of Mgnt & Entrepre,BMS,2017,"['CCC412', 'CCC805', 'STM103', 'OHM103', 'DOM103', 'CCC101', 'CCC626']","['C', 'A-', 'B', 'A-', 'A-', 'B', 'B-']","['CCC224', 'CCC704', 'MGT102', 'MKT201', 'ISM101', 'MEC102']","['B-', 'B', 'B-', 'B-', 'B', 'B']",,,,,,,,,,,,
1338,School of Engineering,MED,2017,"['MAT103', 'CCC704', 'CCC329']","['A-', 'B', 'B-']","['PHY102', 'CCC414', 'MAT104', 'CCC402']","['B-', 'A-', 'A-', 'C']",,,,,,,,,,,,
1339,School of Natural Sciences,PHY,2017,"['CCC407', 'CCC101']","['B', 'A-']","['CCC704', 'HIS209']","['B', 'B-']",,,,,,,,,,,,
1340,School of Engineering,MED,2017,"['CCC704', 'MAT103', 'CCC624']","['B', 'B-', 'B']","['PHY102', 'CCC805', 'MAT104', 'CCC403']","['B-', 'A', 'C-', 'A']",,,,,,,,,,,,
1341,School of Engineering,ECE,2017,"['CCC704', 'MAT103']","['B-', 'C']","['CCC402', 'MAT104', 'CCC628']","['B', 'C', 'B-']",,,,,,,,,,,,
1342,School of Mgnt & Entrepre,BMS,2017,"['DOM103', 'CCC101', 'CCC327', 'STM103', 'CCC626', 'OHM103', 'CCC805']","['C-', 'B-', 'B', 'C', 'D', 'B', 'B-']","['MEC102', 'ISM101', 'MGT102', 'MKT201', 'CCC704']","['B', 'D', 'B', 'D', 'B']",,,,,,,,,,,,
1343,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['B-', 'C-']","['PHY102', 'CCC215', 'CCC805', 'HIS104', 'MAT104']","['B-', 'C', 'B-', 'A-', 'C']",,,,,,,,,,,,
1344,School of Engineering,MED,2017,"['MAT103', 'CCC704']","['C-', 'A-']","['PHY102', 'CCC512', 'MAT104', 'CCC402']","['B', 'B-', 'A-', 'B']",,,,,,,,,,,,
1345,School of Engineering,EED,2017,"['CCC704', 'MAT103']","['B', 'C']","['CCC821', 'CCC628', 'MAT104', 'CCC402']","['B', 'B', 'A-', 'A']",,,,,,,,,,,,
1346,School of Engineering,ECE,2017,"['MAT103', 'CCC704']","['A', 'A-']","['MAT104', 'CCC414', 'CCC402', 'CCC330', 'CCC628']","['A', 'A', 'A', 'A-', 'A-']",,,,,,,,,,,,
1347,School of Engineering,MED,2017,"['CCC704', 'MAT103']","['C', 'B-']","['MAT104', 'PHY102', 'CCC402']","['B', 'C-', 'B-']",,,,,,,,,,,,
1348,School of Natural Sciences,PHY,2017,"['CCC627', 'CCC101']","['B', 'A']","['CCC704', 'MAT110']","['A-', 'B-']",,,,,,,,,,,,
